Strike,Type,OI,Volume
6885.0,Call,0.0,0.0
6695.0,Put,33.0,0.0
6815.0,Call,0.0,0.0
6835.0,Call,0.0,0.0
6855.0,Put,4.0,0.0
6835.0,Put,1.0,1.0
6855.0,Call,0.0,0.0
6865.0,Put,0.0,0.0
7005.0,Call,0.0,0.0
7015.0,Put,1.0,0.0
7085.0,Call,0.0,0.0
7065.0,Put,14.0,3.0
7155.0,Call,1.0,1.0
7155.0,Put,208.0,28.0
7265.0,Call,0.0,0.0
7305.0,Call,2.0,0.0
7315.0,Put,129.0,134.0
7305.0,Put,168.0,158.0
7335.0,Put,97.0,101.0
7315.0,Call,4.0,1.0
6765.0,Call,0.0,0.0
7035.0,Put,5.0,0.0
6985.0,Put,166.0,160.0
7015.0,Call,0.0,0.0
6985.0,Call,0.0,0.0
7320.0,Call,288.0,0.0
7340.0,Call,42.0,0.0
7390.0,Call,173.0,2.0
7360.0,Call,147.0,0.0
7330.0,Call,95.0,0.0
6775.0,Put,56.0,0.0
7190.0,Put,219.0,171.0
6825.0,Put,72.0,37.0
6870.0,Call,3.0,0.0
7115.0,Put,20.0,1.0
6915.0,Call,0.0,0.0
7355.0,Put,65.0,52.0
7365.0,Call,8.0,0.0
7035.0,Call,0.0,0.0
6995.0,Put,0.0,0.0
6795.0,Put,0.0,0.0
6795.0,Call,0.0,0.0
6945.0,Put,0.0,0.0
6935.0,Put,2.0,0.0
6945.0,Call,0.0,0.0
6785.0,Put,0.0,0.0
6735.0,Call,0.0,0.0
6715.0,Call,0.0,0.0
6755.0,Call,0.0,0.0
7230.0,Call,24.0,2.0
6740.0,Call,0.0,0.0
7140.0,Call,7.0,0.0
6975.0,Put,173.0,15.0
6745.0,Put,0.0,0.0
7055.0,Put,30.0,10.0
6960.0,Call,2.0,1.0
6960.0,Put,84.0,0.0
7130.0,Put,247.0,1.0
7010.0,Put,106.0,0.0
7195.0,Call,0.0,0.0
7370.0,Call,445.0,0.0
7195.0,Put,12.0,1.0
7185.0,Call,0.0,0.0
7145.0,Call,0.0,0.0
7135.0,Put,92.0,10.0
7145.0,Put,104.0,1.0
6865.0,Call,0.0,0.0
6845.0,Put,0.0,0.0
7080.0,Put,130.0,0.0
7040.0,Call,3.0,0.0
6820.0,Call,0.0,0.0
6810.0,Put,58.0,2.0
6720.0,Call,1.0,1.0
7255.0,Call,0.0,0.0
6765.0,Put,0.0,0.0
7120.0,Put,247.0,13.0
7110.0,Call,6.0,0.0
7090.0,Call,12.0,0.0
6920.0,Call,0.0,0.0
7225.0,Call,235.0,0.0
6830.0,Call,0.0,0.0
7175.0,Put,261.0,39.0
7300.0,Put,1706.0,978.0
7350.0,Call,674.0,24.0
7050.0,Call,111.0,0.0
7075.0,Put,130.0,49.0
7025.0,Put,96.0,3.0
7000.0,Call,9.0,0.0
6850.0,Put,853.0,0.0
6750.0,Call,0.0,0.0
6775.0,Call,0.0,0.0
6700.0,Put,663.0,0.0
7375.0,Put,378.0,255.0
7375.0,Call,861.0,606.0
6880.0,Put,16.0,0.0
7170.0,Call,12.0,0.0
7280.0,Put,115.0,84.0
7100.0,Call,24.0,0.0
